"Sample_ID","Taxonomy","Frequency","Lysis","Treatment"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Moellerella.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.s__Providencia_alcalifaciens",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__.__",8,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella.s__Salmonella_enterica",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.s__Escherichia_coli",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.__.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Serratia.__",23,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.s__Yersinia_ruckeri",4,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.__",98,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__Pseudoalteromonas_sp.",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Psychromonadaceae.g__Psychromonas.s__Psychromonas_arctica",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_falsenii",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__uncultured_bacterium",5,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Lawsonella.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae.g__Brevibacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._hallii_group.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Photobacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__uncultured_bacterium",57,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__Shewanella_sp.",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Aeromonadaceae.g__Oceanisphaera.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Finegoldia.s__uncultured_bacterium",3,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.s__Salinivibrio_proteolyticus",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.s__uncultured_organism",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Aggregatibacter.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Avibacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacteriaceae_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__Nocardioides_gilvus",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Aeromicrobium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__Psychrobacter_sp.",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.__",47381,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__uncultured_Acinetobacter",435,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_sp.",17,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Azospirillales.f__uncultured.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Acidiphilium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Rubritepida.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__Stenotrophomonas_sp.",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pedomicrobium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Pseudochrobactrum.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylobacterium.Methylorubrum.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylobacterium.Methylorubrum.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Vulcaniibacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Rheinheimera.s__uncultured_Rheinheimera",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Rheinheimera.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Idiomarinaceae.g__Aliidiomarina.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__Nocardioides_aquaticus",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__uncultured_bacterium",890,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Legionella.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Reyranellales.f__Reyranellaceae.g__Reyranella.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Halomonadaceae.g__Halomonas.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__Shewanella_morhuae",362,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Nitrincolaceae.g__Nitrincola.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Enhydrobacter.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__Shewanella_putrefaciens",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Jonquetella.s__Jonquetella_anthropi",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Craurococcus.Caldovatus.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Rhodobacter.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.Selenomonadales.f__Veillonellaceae.g__Veillonella.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Thermoleophilia.o__Solirubrobacterales.f__67.14.g__67.14.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Gemmatimonadota.c__Gemmatimonadetes.o__Gemmatimonadales.f__Gemmatimonadaceae.g__Gemmatimonas.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__uncultured.g__uncultured.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__uncultured.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Thermoleophilia.o__Gaiellales.f__uncultured.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__IMCC26256.f__IMCC26256.g__IMCC26256.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__SWB02.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Hydrogenophilus.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Pseudanabaenales.f__Pseudanabaenaceae.g__Pseudanabaena_PCC.7429.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Chloroplast.f__Chloroplast.g__Chloroplast.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Leptolyngbyales.f__Leptolyngbyaceae.g__uncultured.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Anaerococcus.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Anaerococcus.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Janthinobacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.__.__",37,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Massilia.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas.__",3,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Giesbergeria.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Variovorax.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Acidovorax.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Massilia.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Tepidimonas.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__Uruburuella.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__Uruburuella.s__Neisseria_sp.",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__Neisseria.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Alcaligenes.__",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia.s__uncultured_organism",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__B1.7BS.g__B1.7BS.s__uncultured_bacterium",0,"Gram-positive Lysis","No Spike Control"
"A8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__.__",0,"Gram-positive Lysis","No Spike Control"
